date,basis,basis_z,signal,gross_return,transaction_cost,funding_cost,net_return,equity_curve
2024-09-04,-0.00045032727130234207,0.07589373513542129,0.0,0.0,0.0,0.0,0.0,0.9979930974220698
2024-09-05,-0.0006107240117998458,-1.311961433299474,0.0,0.0,0.0,0.0,0.0,0.9979930974220698
2024-09-06,-0.0006538100329969154,-1.651400361666468,0.0,0.0,0.0,0.0,0.0,0.9979930974220698
2024-09-07,-0.0004794278279636188,-0.10306630128960304,0.0,0.0,0.0,0.0,0.0,0.9979930974220698
2024-09-08,-0.0005532791042206497,-0.7318134205266508,0.0,0.0,0.0,0.0,0.0,0.9979930974220698
2024-09-09,-0.0005611475614575312,-0.773233238022703,0.0,0.0,0.0,0.0,0.0,0.9979930974220698
2024-09-10,-0.00046665763353637146,0.060532084918879334,0.0,0.0,0.0,0.0,0.0,0.9979930974220698
2024-09-11,-0.0005582499011040909,-0.7160549262822409,0.0,0.0,0.0,0.0,0.0,0.9979930974220698
2024-09-12,-0.0006077640493327152,-1.1354346197243284,0.0,0.0,0.0,0.0,0.0,0.9979930974220698
2024-09-13,-0.0006911707351058283,-1.8297044811855916,0.0,0.0,0.0,0.0,0.0,0.9979930974220698
2024-09-14,-0.0004840066574960389,-0.04694675800543524,0.0,0.0,0.0,0.0,0.0,0.9979930974220698
2024-09-15,-0.0005328484256921229,-0.4707361848635589,0.0,0.0,0.0,0.0,0.0,0.9979930974220698
2024-09-16,-0.00046374176858243743,0.12493407252255552,0.0,0.0,0.0,0.0,0.0,0.9979930974220698
2024-09-17,-0.0005471205864004958,-0.5848182295094292,0.0,0.0,0.0,0.0,0.0,0.9979930974220698
2024-09-18,-0.00039985331147462944,0.6828527237979608,0.0,0.0,0.0,0.0,0.0,0.9979930974220698
2024-09-19,-0.00033509463559333597,1.219218319933684,0.0,0.0,0.0,0.0,0.0,0.9979930974220698
2024-09-20,-0.0004011813935704822,0.6302230719621895,0.0,0.0,0.0,0.0,0.0,0.9979930974220698
2024-09-21,-0.00044777925294425813,0.21640100822955718,0.0,0.0,0.0,0.0,0.0,0.9979930974220698
2024-09-22,-0.0003202840172633614,1.357592790183627,0.0,0.0,0.0,0.0,0.0,0.9979930974220698
2024-09-23,-0.0005999590047416348,-1.0867088077082507,0.0,0.0,0.0,0.0,0.0,0.9979930974220698
2024-09-24,-0.00030504459957469976,1.4834644091984568,0.0,0.0,0.0,0.0,0.0,0.9979930974220698
2024-09-25,-0.0005323495947102685,-0.47509789531048285,0.0,0.0,0.0,0.0,0.0,0.9979930974220698
2024-09-26,-0.0005339444276764027,-0.4656863316005319,0.0,0.0,0.0,0.0,0.0,0.9979930974220698
2024-09-27,-0.0003094596987658349,1.4645271844760899,0.0,0.0,0.0,0.0,0.0,0.9979930974220698
2024-09-28,-0.0005376646347716729,-0.5141017424261737,0.0,0.0,0.0,0.0,0.0,0.9979930974220698
2024-09-29,-0.0005170385350048434,-0.3251521642345618,0.0,0.0,0.0,0.0,0.0,0.9979930974220698
2024-09-30,-0.00029201647850207735,1.5907712570416812,0.0,0.0,0.0,0.0,0.0,0.9979930974220698
2024-10-01,-0.00047671303814844634,0.017152633503066436,0.0,0.0,0.0,0.0,0.0,0.9979930974220698
2024-10-02,-0.0004400030811826383,0.36856716514062865,0.0,0.0,0.0,0.0,0.0,0.9979930974220698
2024-10-03,-0.0004199871464329874,0.5987412355020729,0.0,0.0,0.0,0.0,0.0,0.9979930974220698
2024-10-04,-0.0005091009966537996,-0.18892516265106132,0.0,0.0,0.0,0.0,0.0,0.9979930974220698
2024-10-05,-0.0005625353244020914,-0.6691371523529343,0.0,0.0,0.0,0.0,0.0,0.9979930974220698
2024-10-06,-0.0004873846528585801,0.04894075956597889,0.0,0.0,0.0,0.0,0.0,0.9979930974220698
2024-10-07,-0.0005353065320292671,-0.42166862674423927,0.0,0.0,0.0,0.0,0.0,0.9979930974220698
2024-10-08,-0.00046326322699563605,0.28526183956577916,0.0,0.0,0.0,0.0,0.0,0.9979930974220698
2024-10-09,-0.0004886078748551625,0.03926332231760735,0.0,0.0,0.0,0.0,0.0,0.9979930974220698
2024-10-10,-0.0005503252139664738,-0.5632433729933342,0.0,0.0,0.0,0.0,0.0,0.9979930974220698
2024-10-11,-0.0004958056543440392,-0.00500276472685997,0.0,0.0,0.0,0.0,0.0,0.9979930974220698
2024-10-12,-0.0004782318363449889,0.18608091498351742,0.0,0.0,0.0,0.0,0.0,0.9979930974220698
2024-10-13,-0.0004807898154997048,0.14132328358753604,0.0,0.0,0.0,0.0,0.0,0.9979930974220698
2024-10-14,-0.0002889165415282946,2.0531530783176315,1.0,0.0,5.6e-05,0.0,-5.6e-05,0.9979372098086142
2024-10-15,-0.0004479629393046025,0.4001285502229954,0.0,3.1809279555262016e-06,5.6e-05,3.968253968253968e-06,-5.678732601272776e-05,0.9978805396229405
2024-10-16,-0.000414312314426013,0.7598744402506545,0.0,0.0,0.0,0.0,0.0,0.9978805396229405
2024-10-17,-0.0003008382551286104,1.8934445405669238,0.0,0.0,0.0,0.0,0.0,0.9978805396229405
2024-10-18,-0.00029524437532657544,1.873590538396376,0.0,0.0,0.0,0.0,0.0,0.9978805396229405
2024-10-19,-0.0003057005869422369,1.7105449123850804,0.0,0.0,0.0,0.0,0.0,0.9978805396229405
2024-10-20,-0.00017225382142882495,2.9242589367944984,1.0,0.0,5.6e-05,0.0,-5.6e-05,0.9978246583127217
2024-10-21,-0.00012913156074922938,3.0924652708195075,1.0,-8.624452135919244e-07,0.0,3.968253968253968e-06,-4.8306991818458925e-06,0.9978198381219612
2024-10-22,-0.0002907313099527187,1.4640501661386356,1.0,3.231994984069787e-06,0.0,3.968253968253968e-06,-7.362589841841809e-07,0.9978191034681407
2024-10-23,-0.0003217921977789473,1.2093752556595745,1.0,6.212177565245833e-07,0.0,3.968253968253968e-06,-3.3470362117293848e-06,0.9978157637314686
2024-10-24,-0.0003590177734764666,0.8540071136235996,1.0,7.445115139503963e-07,0.0,3.968253968253968e-06,-3.2237424543035717e-06,0.9978125470304295
2024-10-25,-0.0005328389290131241,-0.6431924725080486,1.0,3.4764231107331685e-06,0.0,3.968253968253968e-06,-4.918308575207996e-07,0.9978120562754289
2024-10-26,-0.0003124521135902114,1.2425211895547974,1.0,-4.407736308458256e-06,0.0,3.968253968253968e-06,-8.375990276712225e-06,0.9978036986113475
2024-10-27,-0.00042789619097405307,0.2330051183821031,0.0,2.3088815476768353e-06,5.6e-05,3.968253968253968e-06,-5.765937242057713e-05,0.9977461658762867
2024-10-28,-0.00031750749593761896,1.15984014880228,0.0,0.0,0.0,0.0,0.0,0.9977461658762867
2024-10-29,4.234377758827179e-05,4.148335468513027,1.0,0.0,5.6e-05,0.0,-5.6e-05,0.9976902920909977
2024-10-30,5.8882989703690214e-05,3.7174504746729142,1.0,-3.3078424230837387e-07,0.0,3.968253968253968e-06,-4.299038210562342e-06,0.9976860029823097
2024-10-31,0.00042513575577451945,5.7592041235178915,1.0,-7.325055321416585e-06,0.0,3.968253968253968e-06,-1.1293309289670554e-05,0.9976747358057041
2024-11-01,-7.338577731275109e-06,2.2160516365030856,1.0,8.649486670115887e-06,0.0,3.968253968253968e-06,4.681232701861919e-06,0.9976794061533032
2024-11-02,-0.00011734065721746845,1.529343233522565,1.0,2.200041589723865e-06,0.0,3.968253968253968e-06,-1.768212378530103e-06,0.9976776420442275
2024-11-03,-0.00019616327099747366,1.064597406142422,1.0,1.5764522756000956e-06,0.0,3.968253968253968e-06,-2.3918016926538725e-06,0.9976752557971544
2024-11-04,-0.00023156693755055358,0.8516834268868392,1.0,7.08073331061581e-07,0.0,3.968253968253968e-06,-3.260180637192387e-06,0.9976720031956032
2024-11-05,-0.000272625483837885,0.6110821238175291,1.0,8.211709257466174e-07,0.0,3.968253968253968e-06,-3.1470830425073507e-06,0.99766886343896
2024-11-06,0.0001046629321965753,2.558933103705278,1.0,-7.545768320689266e-06,0.0,3.968253968253968e-06,-1.1514022288943235e-05,0.9976573762574293
2024-11-07,1.9905443869205897e-05,1.9649677503686318,1.0,1.695149766547393e-06,0.0,3.968253968253968e-06,-2.273104201706575e-06,0.9976551084782554
2024-11-08,-0.0003605417787095888,0.023526629894437056,0.0,7.608944451575878e-06,5.6e-05,3.968253968253968e-06,-5.235930951667809e-05,0.9976028719456398
2024-11-09,-3.077874931101121e-05,1.6216670591650495,0.0,0.0,0.0,0.0,0.0,0.9976028719456398
2024-11-10,0.0004974499109025032,4.0932585383630435,1.0,0.0,5.6e-05,0.0,-5.6e-05,0.9975470061848108
2024-11-11,0.0009122947821627037,5.345221609895596,1.0,-8.296897425203679e-06,0.0,3.968253968253968e-06,-1.2265151393457648e-05,0.997534771119758
2024-11-12,0.00022725721277083721,1.9155172908873332,1.0,1.370075138783732e-05,0.0,3.968253968253968e-06,9.732497419583351e-06,0.9975444796243438
2024-11-13,0.0004214869924137332,2.5157891489887354,1.0,-3.884595592857916e-06,0.0,3.968253968253968e-06,-7.852849561111885e-06,0.9975366460576148
2024-11-14,0.0006537755252971067,3.1283989492130253,1.0,-4.645770657667517e-06,0.0,3.968253968253968e-06,-8.614024625921486e-06,0.9975280532523805
2024-11-15,0.0004670888855784483,2.2737763757658804,1.0,3.733732794373155e-06,0.0,3.968253968253968e-06,-2.3452117388081313e-07,0.9975278193109304
2024-11-16,0.0006221920584632556,2.608830244580042,1.0,-3.1020634576961546e-06,0.0,3.968253968253968e-06,-7.070317425950123e-06,0.9975207664726066
2024-11-17,0.0004885514557919635,2.0506314165240407,1.0,2.672812053425836e-06,0.0,3.968253968253968e-06,-1.295441914828132e-06,0.9975194742423947
2024-11-18,0.0004787494783968782,1.9184638600658115,1.0,1.9603954790170628e-07,0.0,3.968253968253968e-06,-3.772214420352262e-06,0.9975157113850494
2024-11-19,0.000271978881992041,1.2695089259377497,1.0,4.135411928096776e-06,0.0,3.968253968253968e-06,1.671579598428083e-07,0.9975158781277407
2024-11-20,1.5272473657290675e-05,0.5405211252409209,1.0,5.134128166695039e-06,0.0,3.968253968253968e-06,1.1658741984410712e-06,0.9975170411057656
2024-11-21,0.0005051760312326792,1.8319226203386436,1.0,-9.798071151507744e-06,0.0,3.968253968253968e-06,-1.3766325119761713e-05,0.9975033089618652
2024-11-22,0.0002972498346061059,1.2070376377117522,1.0,4.158523932531471e-06,0.0,3.968253968253968e-06,1.9026996427750281e-07,0.9975034987567841
2024-11-23,0.0005435063663128403,1.8089658960116908,1.0,-4.925130634134719e-06,0.0,3.968253968253968e-06,-8.893384602388688e-06,0.9974946275745274
2024-11-24,0.0006163572583712806,1.9134568424406546,1.0,-1.4570178411688056e-06,0.0,3.968253968253968e-06,-5.425271809422774e-06,0.9974892158950444
2024-11-25,0.0005803067447747168,1.7366592101257272,1.0,7.210102719312772e-07,0.0,3.968253968253968e-06,-3.247243696322691e-06,0.9974859768044759
2024-11-26,0.0006113490219235018,1.741161550882732,1.0,-6.208455429757009e-07,0.0,3.968253968253968e-06,-4.589099511229669e-06,0.9974813992420674
2024-11-27,0.00043896721701131014,1.2527438937382314,1.0,3.4476360982439117e-06,0.0,3.968253968253968e-06,-5.206178700100564e-07,0.9974808799354259
2024-11-28,0.000527024438765622,1.4213642957184327,1.0,-1.7611444350862384e-06,0.0,3.968253968253968e-06,-5.7293984033402065e-06,0.9974751649700649
2024-11-29,0.0005775061026884742,1.490945983771769,1.0,-1.0096332784570211e-06,0.0,3.968253968253968e-06,-4.977887246710989e-06,0.9974701996511623
2024-11-30,0.0006958619618551154,1.7116147083859026,1.0,-2.367117183332807e-06,0.0,3.968253968253968e-06,-6.335371151586775e-06,0.9974638803072349
2024-12-01,0.0008220096623166029,1.9329472071138991,1.0,-2.5229540092297693e-06,0.0,3.968253968253968e-06,-6.491207977483737e-06,0.9974574055617378
2024-12-02,0.0005203119986507687,1.162606085094628,1.0,6.03395327331669e-06,0.0,3.968253968253968e-06,2.065699305062722e-06,0.9974594660088074
2024-12-03,0.0006634231384587963,1.4459513137252016,1.0,-2.862222796160552e-06,0.0,3.968253968253968e-06,-6.83047676441452e-06,0.9974526528851014
2024-12-04,0.0008362689753038666,1.7826784103083386,1.0,-3.45691673690144e-06,0.0,3.968253968253968e-06,-7.425170705155408e-06,0.9974452466288835
2024-12-05,0.000576136409396355,1.1362983137489082,1.0,5.202651318150179e-06,0.0,3.968253968253968e-06,1.2343973498962108e-06,0.9974464778726525
2024-12-06,0.0006180111244251663,1.1928604457021728,1.0,-8.374943005762248e-07,0.0,3.968253968253968e-06,-4.805748268830193e-06,0.9974416843959683
2024-12-07,0.000673004577169678,1.2785718738174439,1.0,-1.0998690548902367e-06,0.0,3.968253968253968e-06,-5.068123023144205e-06,0.9974366292388033
2024-12-08,0.0008937787478942028,1.7304432823979943,1.0,-4.415483414490476e-06,0.0,3.968253968253968e-06,-8.383737382744445e-06,0.9974282669920478
2024-12-09,0.0007463562302891802,1.338235900227333,1.0,2.94845035210046e-06,0.0,3.968253968253968e-06,-1.0198036161535082e-06,0.9974272498110943
2024-12-10,9.731080561437011e-05,-0.1495628816337954,0.0,1.29809084934962e-05,5.6e-05,3.968253968253968e-06,-4.6987345474757765e-05,0.9973803833523216
2024-12-11,-9.592549069203926e-05,-0.61405110773044,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2024-12-12,-0.00021891456963807343,-0.9225178340451983,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2024-12-13,-0.0005162820020281345,-1.6400127011642012,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2024-12-14,-0.00038461349284091284,-1.3071874898707865,0.0,-0.0,0.0,0.0,-0.0,0.9973803833523216
2024-12-15,-3.436649976862327e-05,-0.5021771457494647,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2024-12-16,-0.00033439918275490754,-1.229977224280453,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2024-12-17,-0.000557376788595576,-1.7502866877796297,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2024-12-18,-0.00022865970530361324,-0.9539644126506138,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2024-12-19,-0.0002817909402850205,-1.0832875015554078,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2024-12-20,-0.00041969662195739943,-1.3934137097417074,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2024-12-21,-0.00031035119122968524,-1.1161769507129904,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2024-12-22,-0.0003443316162847765,-1.1920627953172291,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2024-12-23,-0.0002147119655671048,-0.894448101002727,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2024-12-24,-0.0003687957482085835,-1.2587364078713925,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2024-12-25,-0.0005019885996073725,-1.585245223978538,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2024-12-26,-0.00042392658978229747,-1.3832543213167132,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2024-12-27,-0.0004256516881131489,-1.387657184258296,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2024-12-28,-0.00042926315907187984,-1.3844839414040022,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2024-12-29,-0.0004076010176028433,-1.2974902961407564,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2024-12-30,-0.00035300201631649486,-1.1419577047224436,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2024-12-31,-0.0002896461153962804,-0.9653203620858042,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-01-01,-0.00011513289801001747,-0.5672408700784504,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-01-02,-0.00017829126993973432,-0.7053388860466383,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-01-03,-0.0002901387286886603,-0.9508153985555071,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-01-04,-0.00048168552162763945,-1.3647617918751518,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-01-05,-0.00023802284369089932,-0.8184234108695398,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-01-06,-0.0005400751540172166,-1.4513323766919537,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-01-07,-0.0003539395619398533,-1.013673297848785,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-01-08,-0.00048938652520647,-1.3006932513638167,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-01-09,-0.0005035167655389472,-1.297302596057925,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-01-10,-0.0005344199682841833,-1.3160893522332033,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-01-11,-0.00039637880100684697,-0.9907586204376972,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-01-12,-0.0004777699533384805,-1.131190011481371,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-01-13,-0.0005375052901204214,-1.2172028460415478,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-01-14,-0.00047608255814246547,-1.0507651444394162,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-01-15,-0.00037172067038149237,-0.8007571585968998,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-01-16,-0.0004991879546274447,-1.0385741358873977,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-01-17,-0.0003361522553415597,-0.6649035493635885,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-01-18,-0.00030543255508597156,-0.5759062053221,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-01-19,-0.00019808227407480672,-0.3310918504287508,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-01-20,-0.00012136467699441766,-0.1626427654836958,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-01-21,-0.00027626714643247396,-0.47063019211042306,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-01-22,-0.0004027553302350384,-0.7206072013534061,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-01-23,-0.0004450980665691162,-0.7852092270785571,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-01-24,-0.0005951966661559283,-1.085381490356463,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-01-25,-0.00042826686024355354,-0.6853455814723376,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-01-26,-0.0005838773029314126,-1.0084596413768563,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-01-27,-0.0006029275533414591,-1.0192047975584777,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-01-28,-0.0005519825116682142,-0.8722717353718304,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-01-29,-0.0003378465707335465,-0.34701949515537484,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-01-30,-0.00043973291232468625,-0.5647300213377594,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-01-31,-0.0004868920573706248,-0.6625207893932256,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-02-01,-0.0003185263339133826,-0.1959423724416881,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-02-02,-0.0003694621225367456,-0.301733045653715,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-02-03,-0.00034369379965148994,-0.19065241155693768,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-02-04,-0.0005446275766605169,-0.7958902687635978,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-02-05,-0.0006132561145211213,-1.0266718938565789,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-02-06,-0.0004065894478983978,-0.26717604304721604,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-02-07,-0.0005420776215814271,-0.8888511103529769,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-02-08,-0.0003405638542446354,0.2618654469389423,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-02-09,-0.00040593852844139633,-0.14034268651573018,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-02-10,-0.0005299522191730688,-1.060268498229384,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-02-11,-0.0004887483544582238,-0.7080005668249101,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-02-12,-0.0005487354412743173,-1.1793132027886124,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-02-13,-0.0004922121556507619,-0.7111951770899609,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-02-14,-0.0005681585752270735,-1.3231340441280393,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-02-15,-0.0003245387728796345,0.7033656062544489,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-02-16,-0.0005319870883404576,-1.022847697975718,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-02-17,-0.0003842876523876271,0.23154561657695352,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-02-18,-0.0005200379387311216,-0.8869357154627502,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-02-19,-0.0004799154646057957,-0.534005095550972,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-02-20,-0.0005301237062482755,-0.9316542901643445,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-02-21,-0.000562425616672968,-1.170905215388534,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-02-22,-0.0004942650694630402,-0.5645099153802152,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-02-23,-0.00041147902349258914,0.151436009264449,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-02-24,-0.00041929917347616197,0.07300127444598757,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-02-25,-0.0004658258200223031,-0.32115456561339667,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-02-26,-0.0004937712092321078,-0.5513697940451386,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-02-27,-0.00047798788795105907,-0.40787817761818235,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-02-28,-0.0005969776317797937,-1.3994581070514056,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-03-01,-0.0006605365905514304,-1.8773103673162252,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-03-02,-0.0005008148957053038,-0.48951964595888425,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-03-03,-0.0003237569099958648,1.0790464435121516,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-03-04,-0.00041345830263850303,0.33013825129579977,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-03-05,-0.0004405755460439309,0.1047128452709683,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-03-06,-0.0004903801233719918,-0.3612559747599593,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-03-07,-0.0005525608512080282,-0.926990040991673,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-03-08,-0.00043791687993532946,0.16902730878840933,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-03-09,-0.0005646029775103756,-1.0328970319224395,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-03-10,-0.0003570800056227341,0.964379306602393,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-03-11,-0.0004461222445311108,0.09229109663133846,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-03-12,-0.00047119062325151617,-0.1597917257113322,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-03-13,-0.00037459653937510495,0.7730256951554612,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-03-14,-0.0005169035923167087,-0.5979875520973655,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-03-15,-0.0004214862207110315,0.30543880713375987,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-03-16,-0.0003988707879312159,0.5118225578698107,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-03-17,-0.0005611618638408089,-1.0307318598535815,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-03-18,-0.0005917241154129727,-1.3029536449946497,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-03-19,-0.00041622581000666514,0.3984087379716199,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-03-20,-0.0004725457148833101,-0.11796105621082235,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-03-21,-0.0004578352442887734,0.0712324730598912,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-03-22,-0.0004257794294275641,0.5113528237645302,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-03-23,-0.0004450210296482737,0.3332250250771565,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-03-24,-0.0003973444276272886,0.9153822163481299,0.0,0.0,0.0,0.0,0.0,0.9973803833523216
2025-03-25,-0.0002640151942525648,2.490436713017224,1.0,0.0,5.6e-05,0.0,-5.6e-05,0.997324530050854
2025-03-26,-0.0004070594545417805,0.6965509481624507,1.0,2.8608852057843208e-06,0.0,3.968253968253968e-06,-1.1073687624696473e-06,0.9973234256448233
2025-03-27,-0.0004679423196574106,-0.011194498517987345,0.0,1.2176573023126074e-06,5.6e-05,3.968253968253968e-06,-5.875059666594136e-05,0.9972648322984978
2025-03-28,-0.0005163348774992471,-0.6009536211810295,0.0,0.0,0.0,0.0,0.0,0.9972648322984978
2025-03-29,-0.0005305796246837247,-0.8002612674781835,0.0,0.0,0.0,0.0,0.0,0.9972648322984978
2025-03-30,-0.0004514916935889346,0.14091934021624958,0.0,0.0,0.0,0.0,0.0,0.9972648322984978
2025-03-31,-0.0003938994466015089,0.8714483065266295,0.0,0.0,0.0,0.0,0.0,0.9972648322984978
2025-04-01,-0.0004397482699989297,0.2995417317748488,0.0,0.0,0.0,0.0,0.0,0.9972648322984978
2025-04-02,-0.0003780574257170599,1.0404324061560184,0.0,0.0,0.0,0.0,0.0,0.9972648322984978
2025-04-03,-0.00037969984937191725,1.050850777312888,0.0,0.0,0.0,0.0,0.0,0.9972648322984978
2025-04-04,-0.0003406235590031059,1.5404622175390181,0.0,0.0,0.0,0.0,0.0,0.9972648322984978
2025-04-05,-0.00038181536847403663,1.027596097153677,0.0,0.0,0.0,0.0,0.0,0.9972648322984978
2025-04-06,-0.0005101390239445891,-0.5970514210344092,0.0,0.0,0.0,0.0,0.0,0.9972648322984978
2025-04-07,-0.0002936137019933227,2.1243117710709476,1.0,0.0,5.6e-05,0.0,-5.6e-05,0.9972089854678892
2025-04-08,-0.0003213202568428386,1.6906209509034975,1.0,5.54131096990409e-07,0.0,3.968253968253968e-06,-3.414122871263559e-06,0.9972055808738844
2025-04-09,-0.0003295335314454917,1.522545525857871,1.0,1.6426549205301837e-07,0.0,3.968253968253968e-06,-3.8039884762009497e-06,0.9972017875153464
2025-04-10,-0.0005918293794238139,-1.664777301169269,1.0,5.245916959566404e-06,0.0,3.968253968253968e-06,1.2776629913124363e-06,0.9972030616031653
2025-04-11,-0.0005460361735334374,-1.0513705877113535,1.0,-9.15864117807569e-07,0.0,3.968253968253968e-06,-4.884118086061537e-06,0.9971981911456567
2025-04-12,-0.00045861149432013804,-0.008630292582158826,0.0,-1.7484935842659996e-06,5.6e-05,3.968253968253968e-06,-6.171674755251997e-05,0.9971366473166339
2025-04-13,-0.0005529226520888386,-1.1338487815219533,0.0,0.0,0.0,0.0,0.0,0.9971366473166339
2025-04-14,-0.0004455336391284703,0.14129804363059498,0.0,0.0,0.0,0.0,0.0,0.9971366473166339
2025-04-15,-0.0004219962085354467,0.41168760324889747,0.0,0.0,0.0,0.0,0.0,0.9971366473166339
